B;082;659931;;;;;58;NORTHUMBERLAND AVE;MT COLAH;2079;715;M;19920416;19920416;195000;A;R;RESIDENCE;;;;;
B;082;662807;;;;;512;PACIFIC HWY;MT COLAH;2079;721;M;19921223;19921223;80000;A;R;RESIDENCE;;;;;
B;082;662799;;;;;530;PACIFIC HWY;MT COLAH;2079;1034;M;19920220;19920220;157000;A;R;RESIDENCE;;;;;
B;082;662571;;;;;LOT4;PACIFIC HWY;MT COLAH;2079;1426;M;19920306;19920306;116000;A;R;RESIDENCE;;;;;
B;082;662592;;;;;LOT4;PACIFIC HWY;MT COLAH;2079;1026;M;19921103;19921103;262500;A;R;RESIDENCE;;;;;
B;082;662596;;;;;LOT7;PACIFIC HWY;MT COLAH;2079;1216;M;19921116;19921116;75000;A;R;RESIDENCE;;;;;
B;082;663619;;;;;12;PARKLANDS RD;MT COLAH;2079;1062;M;19920305;19920305;212000;A;R;RESIDENCE;;;;;
B;082;;;;;;31;PARKLANDS RD;MT COLAH;2079;1518;M;19920318;19920318;210000;A;R;RESIDENCE;;;;;
B;082;663698;;;;2;43;PARKLANDS RD;MT COLAH;2079;1492;M;19920204;19920204;244500;A;R;RESIDENCE;;;;;
B;082;663719;;;;;7;PARKLANDS RD;MT COLAH;2079;4814;M;19921030;19921030;350000;A;R;RESIDENCE;;;;;
B;082;646969;;;;;18;HEANEY CL;MT COLAH;2079;744;M;19921023;19921023;217000;A;R;RESIDENCE;;;;;
B;082;648410;;;;;17;HUME PL;MT COLAH;2079;1076;M;19921117;19921117;270000;A;R;RESIDENCE;;;;;
B;082;648394;;;;;19;HUME PL;MT COLAH;2079;803;M;19920304;19920304;186000;A;R;RESIDENCE;;;;;
B;082;650040;;;;;1;JUDITH AVE;MT COLAH;2079;746;M;19921209;19921209;194000;A;R;RESIDENCE;;;;;
B;082;650044;;;;;12;JUDITH AVE;MT COLAH;2079;1012;M;19921207;19921207;185000;A;R;RESIDENCE;;;;;
B;082;651919;;;;2;15;KU-RING-GAI CHASE RD;MT COLAH;2079;894;M;19920226;19920226;120000;A;R;RESIDENCE;;;;;
B;082;651909;;;;;35;KU-RING-GAI CHASE RD;MT COLAH;2079;808;M;19920306;19920306;140000;A;R;RESIDENCE;;;;;
B;082;652033;;;;;14;LADY ST;MT COLAH;2079;737;M;19920221;19920221;190000;A;R;RESIDENCE;;;;;
B;082;652025;;;;;5;LADY ST;MT COLAH;2079;702;M;19921112;19921112;170000;A;R;RESIDENCE;;;;;
B;082;652284;;;;;LOT10;LANCELOT ST;MT COLAH;2079;1089;M;19920106;19920106;112000;A;R;RESIDENCE;;;;;
B;082;652232;;;;;20;LANDRA AVE;MT COLAH;2079;1733;M;19920224;19920224;202500;A;R;RESIDENCE;;;;;
B;082;652231;;;;;22;LANDRA AVE;MT COLAH;2079;2061;M;19920312;19920312;215000;A;R;RESIDENCE;;;;;
B;082;652227;;;;;30;LANDRA AVE;MT COLAH;2079;697;M;19920203;19920203;191000;A;R;RESIDENCE;;;;;
B;082;652240;;;;;4;LANDRA AVE;MT COLAH;2079;1037;M;19921120;19921120;145000;A;R;RESIDENCE;;;;;
B;082;653221;;;;;17;LIVINGSTONE PL;MT COLAH;2079;797;M;19921123;19921123;210000;A;R;RESIDENCE;;;;;
B;082;665348;;;;;5;PLAYFAIR RD;MT COLAH;2079;696;M;19920312;19920312;259500;A;R;RESIDENCE;;;;;
B;082;665346;;;;;9;PLAYFAIR RD;MT COLAH;2079;1195;M;19921208;19921208;210000;A;R;RESIDENCE;;;;;
B;082;667117;;;;;1;RED CEDAR DR;MT COLAH;2079;701;M;19920512;19920512;225000;A;R;RESIDENCE;;;;;
B;082;667113;;;;;9;RED CEDAR DR;MT COLAH;2079;701;M;19921106;19921106;194000;A;R;RESIDENCE;;;;;
B;082;668625;;;;;42;RUPERT ST;MT COLAH;2079;708;M;19921009;19921009;245000;A;R;RESIDENCE;;;;;
B;082;670747;;;;;LOT45;SPRIGG PL;MT COLAH;2079;1077;M;19921215;19921215;225000;A;R;RESIDENCE;;;;;
B;082;671295;;;;;24;STONEHAVEN RD;MT COLAH;2079;923;M;19920310;19920310;215000;A;R;RESIDENCE;;;;;
B;082;;;;;;;SUE PL;MT COLAH;2079;792;M;19920401;19920401;103000;;R;RESIDENCE;;;;;
B;082;671424;;;;;;SUE PL;MT COLAH;2079;1878;M;19920508;19920508;98000;A;R;RESIDENCE;;;;;
B;082;;;;;;7;TELOPIA ST;MT COLAH;2079;878;M;19921218;19921218;210000;A;R;RESIDENCE;;;;;
B;082;674272;;;;;10;VARNA ST;MT COLAH;2079;904;M;19921116;19921116;191000;A;R;RESIDENCE;;;;;
B;082;674938;;;;;2;WANGANELLA CL;MT COLAH;2079;594;M;19920320;19920320;175000;A;R;RESIDENCE;;;;;
B;082;676266;;;;;4;WILLARONG RD;MT COLAH;2079;702;M;19920504;19920504;163775;A;R;RESIDENCE;;;;;
B;082;678057;;;;;23;YIRRA RD;MT COLAH;2079;696;M;19920131;19920131;192500;A;R;RESIDENCE;;;;;
B;082;678049;;;;;5;YIRRA RD;MT COLAH;2079;702;M;19921218;19921218;211000;A;R;RESIDENCE;;;;;
B;082;;;;;;;AMAROO AV;MT COLAH;0;686.9;M;19920903;19920903;250000;A;R;RESIDENCE;;;;;
B;082;625253;;;;;11;AMAROO AVE;MT COLAH;2079;734;M;19920221;19920221;160500;A;R;RESIDENCE;;;;;
B;082;625277;;;;;24;AMAROO AVE;MT COLAH;2079;702;M;19921203;19921203;225000;A;R;RESIDENCE;;;;;
B;082;625270;;;;;40;AMAROO AVE;MT COLAH;2079;809;M;19920331;19920331;155000;A;R;RESIDENCE;;;;;
B;082;625265;;;;;50;AMAROO AVE;MT COLAH;2079;687;M;19920903;19920903;250000;A;R;RESIDENCE;;;;;
B;082;626899;;;;;43;BANYULA PL;MT COLAH;2079;1163;M;19920228;19920228;130000;;R;RESIDENCE;;;;;
B;082;626918;;;;;;BANYULA PL;MT COLAH;0;713;M;19920819;19920819;105000;A;R;RESIDENCE;;;;;
B;082;;;;;;;BANYULA PL;MT COLAH;0;726;M;19921217;19921217;192500;A;R;RESIDENCE;;;;;
B;082;627271;;;;;8;BASS PL;MT COLAH;2079;740;M;19920122;19920122;282500;A;R;RESIDENCE;;;;;
B;082;628353;;;;;42;BELMONT PD;MT COLAH;0;810.2;M;19921211;19921211;207500;A;R;RESIDENCE;;;;;
B;082;628353;;;;;42;BELMONT PDE;MT COLAH;0;810;M;19921211;19921211;207500;A;R;RESIDENCE;;;;;
B;082;628580;;;;;20;BEROWRA RD;MT COLAH;2079;766;M;19920228;19920228;160000;A;R;RESIDENCE;;;;;
B;082;628580;;;;1;20;BEROWRA RD;MT COLAH;2079;766;M;19921212;19921212;230000;A;R;RESIDENCE;;;;;
B;082;;;;;;28;BEROWRA RD;MT COLAH;2079;2;H;19921119;19921119;940000;A;R;RESIDENCE;;;;;
B;082;628609;;;;;3;BEROWRA RD;MT COLAH;2079;963;M;19920423;19920423;208000;A;R;RESIDENCE;;;;;
B;082;;;;;;34;BERYL AV;MT COLAH;0;700.1;M;19920731;19920731;228000;A;R;RESIDENCE;;;;;
B;082;628896;;;;;69;BERYL AVE;MT COLAH;2079;709;M;19920106;19920106;241000;A;R;RESIDENCE;;;;;
B;082;;;;;;;BOLTON AVE;MT COLAH;2079;771;M;19920625;19920625;120000;;R;RESIDENCE;;;;;
B;082;636374;;;;;35;COWAN RD;MT COLAH;2079;353;M;19920917;19920917;195000;;R;RESIDENCE;;;;;
B;082;637634;;;;;18;DEBORAH CL;MT COLAH;2079;1233;M;19920505;19920505;190000;A;R;RESIDENCE;;;;;
B;082;641465;;;;8;LOT8;EXCALIBUR CL;MT COLAH;0;888;M;19920404;19920404;230000;A;R;RESIDENCE;;;;;
B;082;;;;;;22;EXCELSIOR RD;MT COLAH;2079;874;M;19920401;19920401;103000;A;R;RESIDENCE;;;;;
B;082;;;;;;22;EXCELSIOR RD;MT COLAH;2079;874;M;19920508;19920508;98000;A;R;RESIDENCE;;;;;
B;082;641501;;;;;43A;EXCELSIOR RD;MT COLAH;2079;959;M;19921025;19921025;245000;A;R;RESIDENCE;;;;;
B;082;641503;;;;;47;EXCELSIOR RD;MT COLAH;2079;974;M;19920228;19920228;220000;A;R;RESIDENCE;;;;;
B;082;;;;;;4A;EXCELSIOR RD;MT COLAH;2079;695;M;19920318;19920318;112500;A;R;RESIDENCE;;;;;
B;082;641522;;;;;91;EXCELSIOR RD;MT COLAH;2079;774;M;19920819;19920819;225000;A;R;RESIDENCE;;;;;
B;082;641563;;;;2;;EXCELSIOR RD;MT COLAH;2079;853;M;19921016;19921016;205000;A;R;RESIDENCE;;;;;
B;082;641563;;;;1;;EXCELSIOR RD;MT COLAH;2079;853;M;19921110;19921110;202500;A;R;RESIDENCE;;;;;
B;082;641641;;;;;LOT 333;EYRE PL;MT COLAH;0;742.9;M;19920701;19920701;227000;A;R;RESIDENCE;;;;;
B;082;641631;;;;;LOT32;EYRE PL;MT COLAH;0;728;M;19921120;19921120;116000;A;R;RESIDENCE;;;;;
B;082;642263;;;;;32;FLORA AVE;MT COLAH;2079;1005;M;19920102;19920102;170000;A;R;RESIDENCE;;;;;
B;082;;;;;;9;FLORA AVE;MT COLAH;2079;974;M;19921209;19921209;179000;A;R;RESIDENCE;;;;;
B;082;642750;;;;;5;FOXGLOVE RD;MT COLAH;2079;694;M;19920114;19920114;228000;A;R;RESIDENCE;;;;;
B;082;642756;;;;;LOT10;FOXGLOVE RD;MT COLAH;2079;690;M;19920203;19920203;238500;A;R;RESIDENCE;;;;;
B;082;643340;;;;;;GALAHAD CL;MT COLAH;2079;704;M;19920220;19920220;109000;A;R;RESIDENCE;;;;;
B;082;643936;;;;;LOT30;GARETH CL;MT COLAH;2079;773;M;19920304;19920304;222000;A;R;RESIDENCE;;;;;
B;082;643936;;;;;LOT30;GARETH CL;MT COLAH;2079;773;M;19920409;19920409;210000;A;R;RESIDENCE;;;;;
B;082;661696;;;;;99;OXLEY DR;MT COLAH;2079;692;M;19930224;19930224;222500;A;R;RESIDENCE;;;;;
B;082;661733;;;;;LOT 345;OXLEY DR;MT COLAH;0;704.2;M;19931008;19931008;276000;A;R;RESIDENCE;;;;;
B;082;644419;;;;;4;GLORIA CL;MT COLAH;2079;758;M;19930223;19930223;185000;A;R;RESIDENCE;;;;;
B;082;667127;;;;;LOT65;RED CEDAR DR;MT COLAH;2079;758;M;19930206;19930206;217000;A;R;RESIDENCE;;;;;
B;082;668604;;;;;16;RUPERT ST;MT COLAH;2079;1214;M;19930216;19930216;230500;A;R;RESIDENCE;;;;;
B;082;;;;;;49;SPRIGG PL;MT COLAH;2079;643;M;19930226;19930226;118000;A;R;RESIDENCE;;;;;
B;082;2797092;;;;;1;SUE PL;MT COLAH;2079;983;M;19930224;19930224;165000;A;R;RESIDENCE;;;;;
B;082;671417;;;;;3;SUE PL;MT COLAH;2079;928;M;19930224;19930224;220000;A;R;RESIDENCE;;;;;
B;082;2797098;;;;;8;WILLARONG RD;MT COLAH;2079;936;M;19930211;19930211;181000;A;R;RESIDENCE;;;;;
B;082;628592;;;;2;39;BEROWRA RD;MT COLAH;2079;963;M;19930129;19930129;205000;A;R;RESIDENCE;;;;;
B;082;628898;;;;;LOT39;BERYL AVE;MT COLAH;2079;736;M;19930208;19930208;255000;A;R;RESIDENCE;;;;;
B;082;632038;;;;;LOT36;BURKE PL;MT COLAH;0;1786;M;19930219;19930219;230000;A;R;RESIDENCE;;;;;
B;082;633088;;;;;LOT12;CARIBBEAN PL;MT COLAH;0;962;M;19930120;19930120;250000;A;R;RESIDENCE;;;;;
B;082;643936;;;;1;LOT30;GARETH CL;MT COLAH;2079;773;M;19930118;19930118;218500;A;R;RESIDENCE;;;;;
B;082;643942;;;;;;GARETH CL;MT COLAH;0;769.9;M;19941019;19941019;205500;A;R;RESIDENCE;;;;;
B;082;649927;;;;;LOT 129;JORDAN CL;MT COLAH;0;1122;M;19941120;19941120;260000;A;R;RESIDENCE;;;;;
B;082;652202;;;;;33;LANDRA AV;MT COLAH;0;700.4;M;19940406;19940406;225000;A;R;RESIDENCE;;;;;
B;082;642243;;;;;4;FLINDERS PL;MT COLAH;0;1188;M;19940923;19940923;256000;A;R;RESIDENCE;;;;;
B;082;653222;;;;;LOT 208;LIVINGSTONE PL;MT COLAH;0;1006;M;19950428;19950428;249000;A;R;RESIDENCE;;;;;
B;082;662595;;;;;;PACIFIC HWY;MT COLAH;0;108;M;19950901;19950901;245000;A;R;RESIDENCE;;;;;
B;082;662463;;;;;501;PACIFIC HY;MT COLAH;0;803.1;M;19950703;19950703;195000;A;R;RESIDENCE;;;;;
B;082;652050;;;;;46;LADY ST;MT COLAH;0;1055;M;19951219;19951219;209000;A;R;RESIDENCE;;;;;
B;082;671412;;;;;6;STURT PL;MT COLAH;0;740.3;M;19950328;19950328;317000;A;R;RESIDENCE;;;;;
B;082;653231;;;;;LOT 217;LIVINGSTONE PL;MT COLAH;0;791.9;M;19960509;19960509;285000;A;R;RESIDENCE;;;;;
B;082;661743;;;;;LOT 294;OXLEY DR;MT COLAH;0;1049;M;19960111;19960111;120000;A;R;RESIDENCE;;;;;
B;082;632076;;;;;8;BURRA CL;MT COLAH;0;815.7;M;19960920;19960920;225000;A;R;RESIDENCE;;;;;
B;082;661755;;;;;LOT 227;OXLEY DR;MT COLAH;0;76;M;19970128;19970128;310000;A;R;RESIDENCE;;;;;
B;082;661752;;;;;LOT 257;OXLEY DR;MT COLAH;0;775.9;M;19970516;19970516;229000;A;R;RESIDENCE;;;;;
B;082;652050;;;;;46;LADY ST;MT COLAH;0;1055;M;19970618;19970618;224000;A;R;RESIDENCE;;;;;
B;082;;;;;;LOT 54;CHESTNUT RD;MT COLAH;0;776.3;M;19970829;19970829;325000;A;R;RESIDENCE;;;;;
B;082;653231;;;;;LOT 217;LIVINGSTONE PL;MT COLAH;0;791.9;M;19980702;19980702;350000;A;R;RESIDENCE;;;;;
B;082;;;;;;11;FLINDERS PL;MT COLAH;0;900.5;M;19980109;19980109;260250;A;R;RESIDENCE;;;;;
B;082;;;;;;7;FLINDERS PL;MT COLAH;0;740.4;M;19980714;19980714;310300;A;R;RESIDENCE;;;;;
B;082;661734;;;;;LOT 346;OXLEY DR;MT COLAH;0;718.2;M;19990324;19990324;380000;A;R;RESIDENCE;;;;;
B;082;662573;;;;;LOT 2;PACIFIC HY;MT COLAH;0;1186;M;19990604;19990604;301000;A;R;RESIDENCE;;;;;
B;082;649378;;;;;26;JANITA CR;MT COLAH;0;691.9;M;19990323;19990323;320000;A;R;RESIDENCE;;;;;
B;082;674285;;;;;3;VARNA ST;MT COLAH;0;963.2;M;19990623;19990623;389000;A;R;RESIDENCE;;;;;
B;082;;;;;;1;BEECHWORTH PL;MT COLAH;0;745.8;M;19990219;19990219;297500;A;R;RESIDENCE;;;;;
B;082;641638;;;;;LOT 330;EYRE PL;MT COLAH;0;91;M;19990806;19990806;393000;A;R;RESIDENCE;;;;;
B;082;662566;;;;;LOT 8;PACIFIC HY;MT COLAH;0;106;M;20000526;20000526;362500;A;R;RESIDENCE;;;;;
